L0 Domain,L3 Sub-Category,L2 Category,L1 Sub-Domain,L4 Product Enum-Code,Product name,Colour,Size,Qty,Brand Name,MRP,Selling Price,Short Product Description,Long Product Description,SKU Code,Pack Qty,Pack Qty Unit of Measurement,Material / Content,Manufacturer Name & Address,Country of Origin,Customer Care Contact,Care Instructions,Time to Ship,Cancellable,Returnable,Replaceable,COD Available,Gross Weight,Gross Weight Unit of Measurement,Length x Breadth x Height (Cubic Cm.),Fragile,Liquid,Hazardous,Size Chart,GTIN,HSN,EAN,Season,Occasion,Design / Style Type,Trend,Pattern,Features,Fabric,Fabric Finish,Material Finish,Max Sale Quantity,Bundles / Multipack Sets,Fit,Collar,Neck,Sleeve Length,Sports Type,Pockets,Reversible,Lining,Waist Rise,Length,Insole,Sole Material,Toe Shape,Outsole,Fastening,Midsole,Closure Type,Base Metal,Plating,Stone Type,Gem Type,Strap Material,Buckle Type,Buckle Material,Dial Shape,Frame / Rim Type,Frame Shape,Frame Colour,Frame Size,Frame Material,Face Shape,Lens Material,Lens Colour,Compartment Closure,External Pocket,Laptop Compartment,Laptop Size,Shoulder Strap Type,Volume [Ltrs.],Water Resistance,Lock Type,Dead Weight,Display,Glass Material,Warranty,Battery Life,Bluetooth,Call Function,Pedometer,Heart Rate Monitor,Sleep Monitor,SPO2 Monitor,Dupatta Pattern,Kurta Pattern,Ornamentation,Coverage,Padding,Seam,Straps,Closure,Waist Band,Gender,Type,Fabric 2,images.img1,images.img2,images.img3,images.img4,Sustainable,images.img5,images.img6,Eunimart Reference Code
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Pack of 2 Solid Tummy Shapers T-tuck-Skin,Skin,XL,1,Leading Lady,1398,559,This item cannot be returned.,-,-,2,Units,Elastane,"VACHI CREATIONS, VACHI CREATIONS, 870,ground floor Street Sheesh Mahal,Bahadur Garh Road Azad Market Delhi-110006 ,",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Cotton,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Tummy Shaper,Elastane,https://datalabs.siva3.io/images/WomenShapewear_LeadingLady_11365400WomenPackof2SolidTummyShapersTtuckSkin_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_LeadingLady_11365400WomenPackof2SolidTummyShapersTtuckSkin_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_LeadingLady_11365400WomenPackof2SolidTummyShapersTtuckSkin_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_LeadingLady_11365400WomenPackof2SolidTummyShapersTtuckSkin_4.jpg,-,-,-,EU00981388
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Pack of 2 Solid Tummy Shapers T-tuck-Skin,Skin,XXL,1,Leading Lady,1398,559,This item cannot be returned.,-,-,2,Units,Elastane,"VACHI CREATIONS, VACHI CREATIONS, 870,ground floor Street Sheesh Mahal,Bahadur Garh Road Azad Market Delhi-110006 ,",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Cotton,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Tummy Shaper,Elastane,https://datalabs.siva3.io/images/WomenShapewear_LeadingLady_11365400WomenPackof2SolidTummyShapersTtuckSkin_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_LeadingLady_11365400WomenPackof2SolidTummyShapersTtuckSkin_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_LeadingLady_11365400WomenPackof2SolidTummyShapersTtuckSkin_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_LeadingLady_11365400WomenPackof2SolidTummyShapersTtuckSkin_4.jpg,-,-,-,EU00981389
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Pink Solid Saree Shapewear,Pink,S/M,1,VAIRAGEE,1999,799,This item cannot be returned.,-,-,1,Units,Elastane,"Vivera International, Vivera International , 2018,New sardar traders market,Puna kumbhariya rd,Surat-395010",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Cotton,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17734712WomenPinkSolidSareeShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17734712WomenPinkSolidSareeShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17734712WomenPinkSolidSareeShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17734712WomenPinkSolidSareeShapewear_4.jpg,-,-,-,EU00981390
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Pink Solid Saree Shapewear,Pink,L/XL,1,VAIRAGEE,1999,799,This item cannot be returned.,-,-,1,Units,Elastane,"Vivera International, Vivera International , 2018,New sardar traders market,Puna kumbhariya rd,Surat-395010",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Cotton,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17734712WomenPinkSolidSareeShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17734712WomenPinkSolidSareeShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17734712WomenPinkSolidSareeShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17734712WomenPinkSolidSareeShapewear_4.jpg,-,-,-,EU00981391
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Pink Solid Saree Shapewear,Pink,XXL,1,VAIRAGEE,1999,799,This item cannot be returned.,-,-,1,Units,Elastane,"Vivera International, Vivera International , 2018,New sardar traders market,Puna kumbhariya rd,Surat-395010",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Cotton,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17734712WomenPinkSolidSareeShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17734712WomenPinkSolidSareeShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17734712WomenPinkSolidSareeShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17734712WomenPinkSolidSareeShapewear_4.jpg,-,-,-,EU00981392
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Black Women Micro Shapewear 4156,Black,S,1,Laceandme,999,799,This item cannot be returned.,-,-,1,Units,Microfiber,"Planet India, Asian Form Brassieres",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,-,-,Microfiber,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Tummy and Thigh Shaper,-,https://datalabs.siva3.io/images/WomenShapewear_Laceandme_2413357BlackWomenMicroShapewear4156_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Laceandme_2413357BlackWomenMicroShapewear4156_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Laceandme_2413357BlackWomenMicroShapewear4156_3.jpg,-,-,-,-,EU00981393
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Black Women Micro Shapewear 4156,Black,M,1,Laceandme,999,799,This item cannot be returned.,-,-,1,Units,Microfiber,"Planet India, Asian Form Brassieres",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,-,-,Microfiber,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Tummy and Thigh Shaper,-,https://datalabs.siva3.io/images/WomenShapewear_Laceandme_2413357BlackWomenMicroShapewear4156_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Laceandme_2413357BlackWomenMicroShapewear4156_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Laceandme_2413357BlackWomenMicroShapewear4156_3.jpg,-,-,-,-,EU00981394
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Black Women Micro Shapewear 4156,Black,L,1,Laceandme,999,799,This item cannot be returned.,-,-,1,Units,Microfiber,"Planet India, Asian Form Brassieres",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,-,-,Microfiber,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Tummy and Thigh Shaper,-,https://datalabs.siva3.io/images/WomenShapewear_Laceandme_2413357BlackWomenMicroShapewear4156_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Laceandme_2413357BlackWomenMicroShapewear4156_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Laceandme_2413357BlackWomenMicroShapewear4156_3.jpg,-,-,-,-,EU00981395
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Burgundy Mid-Rise Saree Shapewear,Burgundy,S/M,1,VAIRAGEE,1999,699,This item cannot be returned.,-,-,1,Units,Elastane,"Vivera International, Vivera International , 2018,New sardar traders market,Puna kumbhariya rd,Surat-395010",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,-,-,Cotton,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17659084WomenBurgundyMidRiseSareeShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17659084WomenBurgundyMidRiseSareeShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17659084WomenBurgundyMidRiseSareeShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17659084WomenBurgundyMidRiseSareeShapewear_4.jpg,-,-,-,EU00981396
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Burgundy Mid-Rise Saree Shapewear,Burgundy,L/XL,1,VAIRAGEE,1999,699,This item cannot be returned.,-,-,1,Units,Elastane,"Vivera International, Vivera International , 2018,New sardar traders market,Puna kumbhariya rd,Surat-395010",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,-,-,Cotton,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17659084WomenBurgundyMidRiseSareeShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17659084WomenBurgundyMidRiseSareeShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17659084WomenBurgundyMidRiseSareeShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17659084WomenBurgundyMidRiseSareeShapewear_4.jpg,-,-,-,EU00981397
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Burgundy Mid-Rise Saree Shapewear,Burgundy,XXL,1,VAIRAGEE,1999,699,This item cannot be returned.,-,-,1,Units,Elastane,"Vivera International, Vivera International , 2018,New sardar traders market,Puna kumbhariya rd,Surat-395010",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,-,-,Cotton,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17659084WomenBurgundyMidRiseSareeShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17659084WomenBurgundyMidRiseSareeShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17659084WomenBurgundyMidRiseSareeShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17659084WomenBurgundyMidRiseSareeShapewear_4.jpg,-,-,-,EU00981398
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Grey Solid Shaper Briefs,Grey,XS,1,Ginger by Lifestyle,349,349,This item cannot be returned.,-,-,1,Units,Polyester,"LANDMARK ONLINE INDIA PVT LTD, Lifestyle International Private Limited, 77 Town Centre, Building No 3 West Wing, Off, Yamlur PO, Bengaluru, Karnataka 560037",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Polyester,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Shaper Brief,-,https://datalabs.siva3.io/images/WomenShapewear_GingerbyLifestyle_15190512WomenGreySolidShaperBriefs_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_GingerbyLifestyle_15190512WomenGreySolidShaperBriefs_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_GingerbyLifestyle_15190512WomenGreySolidShaperBriefs_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_GingerbyLifestyle_15190512WomenGreySolidShaperBriefs_4.jpg,-,-,-,EU00981399
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Grey Solid Shaper Briefs,Grey,S,1,Ginger by Lifestyle,349,349,This item cannot be returned.,-,-,1,Units,Polyester,"LANDMARK ONLINE INDIA PVT LTD, Lifestyle International Private Limited, 77 Town Centre, Building No 3 West Wing, Off, Yamlur PO, Bengaluru, Karnataka 560037",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Polyester,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Shaper Brief,-,https://datalabs.siva3.io/images/WomenShapewear_GingerbyLifestyle_15190512WomenGreySolidShaperBriefs_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_GingerbyLifestyle_15190512WomenGreySolidShaperBriefs_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_GingerbyLifestyle_15190512WomenGreySolidShaperBriefs_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_GingerbyLifestyle_15190512WomenGreySolidShaperBriefs_4.jpg,-,-,-,EU00981400
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Grey Solid Shaper Briefs,Grey,M,1,Ginger by Lifestyle,349,349,This item cannot be returned.,-,-,1,Units,Polyester,"LANDMARK ONLINE INDIA PVT LTD, Lifestyle International Private Limited, 77 Town Centre, Building No 3 West Wing, Off, Yamlur PO, Bengaluru, Karnataka 560037",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Polyester,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Shaper Brief,-,https://datalabs.siva3.io/images/WomenShapewear_GingerbyLifestyle_15190512WomenGreySolidShaperBriefs_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_GingerbyLifestyle_15190512WomenGreySolidShaperBriefs_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_GingerbyLifestyle_15190512WomenGreySolidShaperBriefs_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_GingerbyLifestyle_15190512WomenGreySolidShaperBriefs_4.jpg,-,-,-,EU00981401
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Grey Solid Shaper Briefs,Grey,L,1,Ginger by Lifestyle,349,349,This item cannot be returned.,-,-,1,Units,Polyester,"LANDMARK ONLINE INDIA PVT LTD, Lifestyle International Private Limited, 77 Town Centre, Building No 3 West Wing, Off, Yamlur PO, Bengaluru, Karnataka 560037",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Polyester,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Shaper Brief,-,https://datalabs.siva3.io/images/WomenShapewear_GingerbyLifestyle_15190512WomenGreySolidShaperBriefs_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_GingerbyLifestyle_15190512WomenGreySolidShaperBriefs_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_GingerbyLifestyle_15190512WomenGreySolidShaperBriefs_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_GingerbyLifestyle_15190512WomenGreySolidShaperBriefs_4.jpg,-,-,-,EU00981402
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Grey Solid Shaper Briefs,Grey,XL,1,Ginger by Lifestyle,349,349,This item cannot be returned.,-,-,1,Units,Polyester,"LANDMARK ONLINE INDIA PVT LTD, Lifestyle International Private Limited, 77 Town Centre, Building No 3 West Wing, Off, Yamlur PO, Bengaluru, Karnataka 560037",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Polyester,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Shaper Brief,-,https://datalabs.siva3.io/images/WomenShapewear_GingerbyLifestyle_15190512WomenGreySolidShaperBriefs_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_GingerbyLifestyle_15190512WomenGreySolidShaperBriefs_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_GingerbyLifestyle_15190512WomenGreySolidShaperBriefs_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_GingerbyLifestyle_15190512WomenGreySolidShaperBriefs_4.jpg,-,-,-,EU00981403
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Grey Solid Shaper Briefs,Grey,XXL,1,Ginger by Lifestyle,349,349,This item cannot be returned.,-,-,1,Units,Polyester,"LANDMARK ONLINE INDIA PVT LTD, Lifestyle International Private Limited, 77 Town Centre, Building No 3 West Wing, Off, Yamlur PO, Bengaluru, Karnataka 560037",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Polyester,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Shaper Brief,-,https://datalabs.siva3.io/images/WomenShapewear_GingerbyLifestyle_15190512WomenGreySolidShaperBriefs_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_GingerbyLifestyle_15190512WomenGreySolidShaperBriefs_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_GingerbyLifestyle_15190512WomenGreySolidShaperBriefs_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_GingerbyLifestyle_15190512WomenGreySolidShaperBriefs_4.jpg,-,-,-,EU00981404
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Maroon High Waist Shapewear,Maroon,M,1,Red Rose,868,607,This item cannot be returned.,-,-,1,Units,Elastane,"SAGAR PRODUCTS, Sagar Products, Textile Building No. C 6, Asmeeta Texpa, MIDC Plot No. 1, Bhiwandi, Thane, Maharashtra - 421311",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,-,-,Cotton,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Tummy and Thigh Shaper,Elastane,https://datalabs.siva3.io/images/WomenShapewear_RedRose_1558271MaroonHighWaistShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_RedRose_1558271MaroonHighWaistShapewear_2.jpg,-,-,-,-,-,EU00981405
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Maroon High Waist Shapewear,Maroon,L,1,Red Rose,868,607,This item cannot be returned.,-,-,1,Units,Elastane,"SAGAR PRODUCTS, Sagar Products, Textile Building No. C 6, Asmeeta Texpa, MIDC Plot No. 1, Bhiwandi, Thane, Maharashtra - 421311",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,-,-,Cotton,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Tummy and Thigh Shaper,Elastane,https://datalabs.siva3.io/images/WomenShapewear_RedRose_1558271MaroonHighWaistShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_RedRose_1558271MaroonHighWaistShapewear_2.jpg,-,-,-,-,-,EU00981406
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Black Striped Tummy Shapewear,Black,M,1,BRACHY,999,629,This item cannot be returned.,-,-,1,Units,Elastane,"One Place For Girls, R-86-A, R Block, Upper Ground Floor, Near Sai Mandir,,Khirki Extension Malviya Nagar, New Delhi,South Delhi, Delhi, 110017",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Striped,-,Cotton,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Tummy Shaper,Elastane,https://datalabs.siva3.io/images/WomenShapewear_BRACHY_19590246WomenBlackStripedTummyShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_BRACHY_19590246WomenBlackStripedTummyShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_BRACHY_19590246WomenBlackStripedTummyShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_BRACHY_19590246WomenBlackStripedTummyShapewear_4.jpg,-,-,-,EU00981407
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Black Striped Tummy Shapewear,Black,L,1,BRACHY,999,629,This item cannot be returned.,-,-,1,Units,Elastane,"One Place For Girls, R-86-A, R Block, Upper Ground Floor, Near Sai Mandir,,Khirki Extension Malviya Nagar, New Delhi,South Delhi, Delhi, 110017",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Striped,-,Cotton,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Tummy Shaper,Elastane,https://datalabs.siva3.io/images/WomenShapewear_BRACHY_19590246WomenBlackStripedTummyShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_BRACHY_19590246WomenBlackStripedTummyShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_BRACHY_19590246WomenBlackStripedTummyShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_BRACHY_19590246WomenBlackStripedTummyShapewear_4.jpg,-,-,-,EU00981408
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Black Striped Tummy Shapewear,Black,XL,1,BRACHY,999,629,This item cannot be returned.,-,-,1,Units,Elastane,"One Place For Girls, R-86-A, R Block, Upper Ground Floor, Near Sai Mandir,,Khirki Extension Malviya Nagar, New Delhi,South Delhi, Delhi, 110017",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Striped,-,Cotton,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Tummy Shaper,Elastane,https://datalabs.siva3.io/images/WomenShapewear_BRACHY_19590246WomenBlackStripedTummyShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_BRACHY_19590246WomenBlackStripedTummyShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_BRACHY_19590246WomenBlackStripedTummyShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_BRACHY_19590246WomenBlackStripedTummyShapewear_4.jpg,-,-,-,EU00981409
