L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Ingredients
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Sweet Potato - Organically Grown (Loose), 500 g","Fresho Organic products are organically grown and handpicked by expert. Sweet potatoes are large, starchy, sweet-tasting root vegetables. Product image shown is for representation purpose only, the actual product may vary based on season, produce & availability.",500 g,g,500 g,1,1,36.18,27.5,Fresho,India,['50000555'],-,https://datalabs.siva3.io/image/Eunimart_groceries_50000555_6-fresho-sweet-potato-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_50000555-2_2-fresho-sweet-potato-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_50000555-3_2-fresho-sweet-potato-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_50000555-4_2-fresho-sweet-potato-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_50000555-5_1-fresho-sweet-potato-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Sweet potatoes are rich in iron and vit D, improving the immune system and building strong bones respectively.","Sweet potato can be baked, boiled and cooked to prepare various dishes.","[{'EAN Code': '50000555'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Tomato - Hybrid 1kg + Onion 1kg + Potato 1kg (Organically Grown), Combo 3 Items","Fresho Organic products are organically grown and handpicked by expert.
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.
It is organically grown and handpicked from farm
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.
It is organically grown and handpicked from farm
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",Combo 3 Items,Combo  Items,Combo 3 Items,3,1,160.53,160.53,Fresho,India,['1203467'],-,https://datalabs.siva3.io/image/Eunimart_groceries_203467_1-fresho-tomato-hybrid-1kg-onion-1kg-potato-1kg-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '1203467'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Tomato - Hybrid, Organically Grown (Loose), 500 g","It Is Organically Grown And Handpicked From Farm
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",500 g,g,500 g,1,1,31.38,23.85,Fresho,India,['22636'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40022636_5-fresho-tomato-hybrid-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40022636-2_1-fresho-tomato-hybrid-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40022636-3_1-fresho-tomato-hybrid-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40022636-4_1-fresho-tomato-hybrid-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40022636-5_1-fresho-tomato-hybrid-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '22636'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034'}]","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Tomato - Hybrid, Organically Grown (Loose), 500 g","It Is Organically Grown And Handpicked From Farm
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",500 g,g,500 g,1,1,31.38,23.85,Fresho,India,['22636'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40022636_5-fresho-tomato-hybrid-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40022636-2_1-fresho-tomato-hybrid-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40022636-3_1-fresho-tomato-hybrid-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40022636-4_1-fresho-tomato-hybrid-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40022636-5_1-fresho-tomato-hybrid-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '22636'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034'}]","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Tomato - Local, Organically Grown (Loose), 1 kg","Local tomatoes are partly sour and partly sweet and contain many seeds inside which are edible. The red colour present in tomatoes are due to lycopene, an antioxidant.
We selectively pick organically grown tomatoes from the best farms.

Do not forget to check out our delicious recipe- https://www.bigbasket.com/cookbook/recipes/935/tomato-chutney-for-dosa-and-idly/",1 kg,kg,1 kg,1,1,55.26,42,Fresho,India,['40130385'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40130385_3-fresho-tomato-local-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40130385-2_1-fresho-tomato-local-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Tomatoes contain lycopene, an antioxidant that reduces the risk of cancer and heart-diseases. They protect eyes from light induced damage.
Essential for pregnant women as these tomatoes protect infants against neural tube defects.",-,"[{'EAN Code': '40130385'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Tomato - Local, Organically Grown (Loose), 1 kg","Local tomatoes are partly sour and partly sweet and contain many seeds inside which are edible. The red colour present in tomatoes are due to lycopene, an antioxidant.
We selectively pick organically grown tomatoes from the best farms.

Do not forget to check out our delicious recipe- https://www.bigbasket.com/cookbook/recipes/935/tomato-chutney-for-dosa-and-idly/",1 kg,kg,1 kg,1,1,55.26,42,Fresho,India,['40130385'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40130385_3-fresho-tomato-local-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40130385-2_1-fresho-tomato-local-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Tomatoes contain lycopene, an antioxidant that reduces the risk of cancer and heart-diseases. They protect eyes from light induced damage.
Essential for pregnant women as these tomatoes protect infants against neural tube defects.",-,"[{'EAN Code': '40130385'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Tulsi Leaves, 250 g","Tulsi Leaves are a heavily branched little shrub which is generally full-grown in India for medicinal as well as spiritual purposes. It is generally used in Ayurveda for therapeutic purposes. The phytochemicals there in tulsi suggest antioxidant with immune-enhancing activities. It also has adaptogenic properties, that is, it improves the body's capability to adjust to stress. It proceeds mostly as antimicrobial properties. It is a very good supply of Vitamin-C, A, phytonutrients.
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",250 g,g,250 g,1,1,58.22,44.25,Fresho,India,['30006465'],-,https://datalabs.siva3.io/image/Eunimart_groceries_30006465_3-fresho-tulsi-leaves.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30006465-2_1-fresho-tulsi-leaves.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Tulsi Leaves are effective expectorants and promote the release of mucus in bronchitis and asthma. It relieves fever and help in expelling a kidney stone. It helps in the treatment of skin diseases such as ringworm and leucoderma. It may reduce blood cholesterol levels and have benefits for the heart. It acts a nerve tonic and improves brain functioning. It acts as anti-aging property.,-,"[{'EAN Code': '30006465'}, {'Country Of Origin': 'India'}, {'Sourced & Marketed By': 'Supermarket Grocery Supplies Pvt. Ltd., The Fairway Business Park, Challaghatta Village, Behind Dell, Next to Embassy Golf Links, Domlur, Bangalore, Karnataka 560071.'}]","Supermarket Grocery Supplies Pvt. Ltd., The Fairway Business Park, Challaghatta Village, Behind Dell, Next to Embassy Golf Links, Domlur, Bangalore, Karnataka 560071.",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Tulsi Leaves, 250 g","Tulsi Leaves are a heavily branched little shrub which is generally full-grown in India for medicinal as well as spiritual purposes. It is generally used in Ayurveda for therapeutic purposes. The phytochemicals there in tulsi suggest antioxidant with immune-enhancing activities. It also has adaptogenic properties, that is, it improves the body's capability to adjust to stress. It proceeds mostly as antimicrobial properties. It is a very good supply of Vitamin-C, A, phytonutrients.
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",250 g,g,250 g,1,1,58.22,44.25,Fresho,India,['30006465'],-,https://datalabs.siva3.io/image/Eunimart_groceries_30006465_3-fresho-tulsi-leaves.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30006465-2_1-fresho-tulsi-leaves.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Tulsi Leaves are effective expectorants and promote the release of mucus in bronchitis and asthma. It relieves fever and help in expelling a kidney stone. It helps in the treatment of skin diseases such as ringworm and leucoderma. It may reduce blood cholesterol levels and have benefits for the heart. It acts a nerve tonic and improves brain functioning. It acts as anti-aging property.,-,"[{'EAN Code': '30006465'}, {'Country Of Origin': 'India'}, {'Sourced & Marketed By': 'Supermarket Grocery Supplies Pvt. Ltd., The Fairway Business Park, Challaghatta Village, Behind Dell, Next to Embassy Golf Links, Domlur, Bangalore, Karnataka 560071.'}]","Supermarket Grocery Supplies Pvt. Ltd., The Fairway Business Park, Challaghatta Village, Behind Dell, Next to Embassy Golf Links, Domlur, Bangalore, Karnataka 560071.",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Watermelon - Organically Grown (Loose), 1 pc (approx. 1 -3 kg)","With greenish black to smooth dark green surface, we selectively pick organically grown watermelons from the best farms
These watermelons have juicy, sweet and grainy textured flesh filled with 12-14% of sugar content, making it a healthy alternative to sugary carbonated drinks.
Flesh colour of these are pink to red with dark brown/black seeds.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1181/watermelon-mocktail/",1 pc (approx. 1 -3 kg),pcs,1 pc (approx. 1 -3 kg),1,1,104.61,79.5,Fresho,India,['40023482'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40023482_8-fresho-watermelon-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40023482-2_1-fresho-watermelon-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40023482-3_1-fresho-watermelon-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40023482-4_1-fresho-watermelon-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Watermelons have excellent hydrating properties with 90% water content.
Rich in anti-oxidant flavonoids that protects against prostate, breast, colon, pancreatic and lung cancers.
They are an excellent source of lycopene which protects skin against harmful UV rays.
It is also a great source for A, C, B-complex vitamins, iron and fiber which boosts body metabolism.",-,"[{'EAN Code': '40023482'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034'}]","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Wheat Grass - Organically Grown, 20 g","The vivid green blades of Young grass sprouted from wheat seeds are long, thin and delicate being naturally sweet.
They have an earthy grass like flavor that is intensified significantly when juiced.",20 g,g,20 g,1,1,55.26,42,Fresho,India,['40001526'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40001526_13-fresho-wheat-grass-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40001526-2_1-fresho-wheat-grass-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Wheat grass is a natural liver cleanser and detoxifier. It is iron rich, antibacterial and rebuild damaged tissues.
It is antiseptic, prevents tooth decay, helps with sleep and improves eyesight.",-,"[{'EAN Code': '40001526'}, {'Sourced & Marketed by': 'INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034'}, {'Country of Origin': 'India'}]","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Gopalan Organic,"Gopalan Organic Brinjal Green - Long, 1 kg","Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",1 kg,kg,1 kg,1,1,53.95,41,Gopalan Organic,India,['10000686'],-,https://datalabs.siva3.io/image/Eunimart_groceries_686_1-gopalan-organic-brinjal-green-long.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '10000686'}, {'Country of origin': 'India'}]",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Organic,"Organic Sweet Corn, 1 pc Shrink Wrap","Sweet corn is a good source of folate and potassium. It has high calories and also rich source of complex carbohydrates, high in dietary fiber and protein. It has an essential level of phenolic flavonoid pigment antioxidants. It is well-known for high nutritional value.
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",1 pc Shrink Wrap,pcs,1 pc Shrink Wrap,1,1,17.76,17.76,-,India,['30004186'],-,https://datalabs.siva3.io/image/Eunimart_groceries_30004186_5-organic-sweet-corn.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Sweet Corn maintains nerve health & cognitive function, lower hypertension, prevent heart ailments, anemia and neural-tube defects at birth. This aids in alleviating digestive problems such as constipation and hemorrhoids, as well as lowering the risk of colon cancer.","It can be eaten grilled or steamed/ boiled in salt water and served with butter, salt and seasoned with black pepper. It is an excellent accompaniment in salads, pizza, pasta, risotto, stews, omelets, fried-rice, rice pulav, etc.","[{'EAN Code': '30004186'}, {'Country of origin': 'India'}]",-,-,-,-
