Sku Code,L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Product name,Product Quantity,UOM,MRP,Price,Short Product Description,Long Product Description,SKU Code,Manufacturer,Country Of Origin,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD Available (Y/N),Image,Image.1,Image.2,Image.3,Image.4,Image.5,Image.6,Image.7,Image.8,Image.9,Net Quantity,Brand,Pack Quantity,Pack Size,UPC/EAN,FSSAI no,Preservatives,Preservatives (details),Flavours & Spices,Ready to cook,Ready to eat,Rice grain type,Recommended Age ,Baby Weight,Absorption Duration (in Hrs),Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Ingredients,Usage,Marketed By,Nutritional Facts
EU00001191,RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-11,"kwality walls Cornetto Chokissimo,  110 ml Wafer Biscuit Cone",110 ml Wafer Biscuit Cone,ML,70,70,"Kwality Walls Cornetto Chokissimo has a crunchy cone coated inside with lip smacking chocolate and a blissfully crunchy, delicious chocolaty tip that'll leave you with the amazing after-taste ever! Tastes even better when shared. Donât give love a name, give it a Cornetto! Relish the soft Disc which is as soft as a Kiss.", , ,"Hindustan Unilever Ltd.,   Plot No. A- 8/9,  MIDC - Malegaon,  Taluka - Sinnar,  Nasik - 422103 Maharashtra FSSAI - 10012022000217",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_40209267_3-kwality-walls-cornetto-chokissimo.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40209267-2_1-kwality-walls-cornetto-chokissimo.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40209267-3_1-kwality-walls-cornetto-chokissimo.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40209267-4_1-kwality-walls-cornetto-chokissimo.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40209267-5_1-kwality-walls-cornetto-chokissimo.jpg,,,,,,,kwality walls,1,1,'40209267,['10012022000217'], , , , , , , , , , , , , , , , ,"Water, Compound Coating (22.16%) (Sugar, SoyabeanOil, Palm oil, Cocoa Solids, Cocoa Butter, Emulsifier-322, CONTAINS ADDED ARTIFICIAL VANILLA FLAVOURING SUBSTANCE), Wafer Biscuit Cone (15.9%) (Refined Wheat Flour (Maida), Sugar, Cocoa Powder, Palm Oil, Emulsifier - 322, Iodised Salt, CONTAINS PERMITTED NATURAL COLOR - E150d), Sugar, Chocolate Flavoured Confectionery (5.5%) (Water, Sugar, Condensed Milk, Cocoa Solids, Palm Oil, Liquid Glucose, Milk Solids, Maltodextrin, Emulsifier - E471, Stabilisers - E412, E410 and",1. This is Ready to Eat... So just open the Pack and Enjoy !,"Hindustan Unilever Ltd (HUL), Unilever House,  B. D.Sawant Marg, Chakala, Andheri (East), Mumbai-400099, Maharashtra","Energy (Kcal) 249
Protein (G) 3.2
Carbohydrate (G) 31.1
Sugars (G) 21
Dietary Fibre (G) 1.0
Total Fat (G) 13.0
Saturated Fat (G) 5.5
Trans Fat (G) 0.08
Sodium (Mg) 39"
EU00001192,RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,"kwality walls Oreo and CrÃ¨me Frozen Dessert,  700 ml ",700 ml ,ML,299,299,"Who does not like a surprise? Crushed into a creamy dessert, you will recognize the unique crunchy and chocolatey little crumbs. It is simply Oreo. The magic you taste in every scoop comes from many years of experience in the Fine Art of Frozen Desserts. Kwality Walls passion for premium desserts combined with the finest ingredients brings you the richest and most exotic flavours from across the world. All so that you can indulge in a gratifying dessert experience, every time.", , ,"(A) HUL,  PLOT No. A-8/9,  MIDC-Malegaon,  Taluka-Sinnar,  Nasik-422103,  Maharashtra ; (G)SPECTRA FOODS and BEVERAGES PVT LTD.,  TADIGADAPA,  VIJAYAWADA,  KRISHNA-521137,  ANDHRA PRADESH ; (I) HUL,  HUDBUST NO. 143,  KHASARA NO. 182, 183, 187/1,  VILLAGE- KIRPALPUR,  TEHSIL-NALAGARH,  SOLAN- 174101,  HIMACHAL PRADESH(J) HUL,  NO.1,  TRANSPORT DEPOT ROAD,  KOLKATA - 700088,  WEST BENGAL",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_40163753_3-kwality-walls-frozen-dessert-oreo-creme.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40163753-2_2-kwality-walls-frozen-dessert-oreo-creme.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40163753-3_2-kwality-walls-frozen-dessert-oreo-creme.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40163753-4_2-kwality-walls-frozen-dessert-oreo-creme.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40163753-5_2-kwality-walls-frozen-dessert-oreo-creme.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40163753-6_1-kwality-walls-frozen-dessert-oreo-creme.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40163753-7_1-kwality-walls-frozen-dessert-oreo-creme.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40163753-8_1-kwality-walls-frozen-dessert-oreo-creme.jpg,,,,kwality walls,1,1,'8901030735363,'10013022001897, , , , , , , , , , , , , , , , ,"Water; Sugar; Oreo Biscuit - Crushed (13.1%) (Refined Wheat Flour, Sugar, Palmolein, Invert Syrup, cocoa Solid (3%^), Leaving Agents (e500(ii), e503(ii)), edible Salt Emulsifier (e322) And Contains Added Flavour (Nature Identical Flavouring Substances) (Contains Wheat, Manufactured On Equipment That Also Process ES Products Containing Milk), Palm Oil, Milk Solids, Liquid Glucose, Vegetable Protein (Soy), Emulsifier - E471, Stabilisers - E 410, E412, E407","Order a tub, scoop it up and enjoy Kwality Walls Oreo and Cream at its best. You could also add some milk and blend it into a delicious milkshake","Hindustan Unilever Limited (HUL), Unilever House; B.D.Sawant Marg, Chakala, Andheri, Mumbai - 400099, Maharashtra",
EU00001193,RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,"kwality walls Creme Caramel Frozen Dessert,  700 ml ",700 ml ,ML,239,239,"It is a little naughty in all of us! Luxurious creme caramel and beautiful golden syrup will smoother you in sweet french kissesâ¦ ohlala!The magic you taste in every scoop of Kwality Walls comes from many years of experience in the fine art of frozen desserts. Kwality Walls' passion for premium desserts combined with the finest ingredients brings you the richest and most exotic flavours from across the world. All so that you can indulge in a gratifying dessert experience, every time.Frozen desserts are healthier than ice cream in terms of fat content since frozen desserts contain vegetable fat, which is naturally cholesterol free, has less saturated fat content when compared with dairy fat. Kwality Wallâs frozen desserts contain fewer calories than most traditional desserts and make for a healthier option.", , ,"(A) HUL,  PLOT No. A-8/9,  MIDC-Malegaon,  Taluka-Sinnar,  Nasik-422103,  Maharashtra ; (G)SPECTRA FOODS and BEVERAGES PVT LTD.,  TADIGADAPA,  VIJAYAWADA,  KRISHNA-521137,  ANDHRA PRADESH ; (I) HUL,  HUDBUST NO. 143,  KHASARA NO. 182, 183, 187/1,  VILLAGE- KIRPALPUR,  TEHSIL-NALAGARH,  SOLAN- 174101,  HIMACHAL PRADESH(J) HUL,  NO.1,  TRANSPORT DEPOT ROAD,  KOLKATA - 700088,  WEST BENGAL",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_40163756_5-kwality-walls-frozen-dessert-creme-caramel.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40163756-2_4-kwality-walls-frozen-dessert-creme-caramel.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40163756-3_4-kwality-walls-frozen-dessert-creme-caramel.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40163756-4_3-kwality-walls-frozen-dessert-creme-caramel.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40163756-5_4-kwality-walls-frozen-dessert-creme-caramel.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40163756-6_1-kwality-walls-frozen-dessert-creme-caramel.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40163756-7_1-kwality-walls-frozen-dessert-creme-caramel.jpg,,,,,kwality walls,1,1,'8901030735356,'10013022001897, , , , , , , , , , , , , , , , ,"Water, Golden Caramel Confectionery (12.6%) (Water, Sugar, Liquid Glucose, Stabiliser - E412, E410, Contains Permitted Natural (Caramel) Colour - E150D And Added Flavour - Nature Identical Golden Syrup Flavouring Substance), Sugar, Milk Solid, Palm Oil, Liquid Glucose, Biscuit Pieces (4%) (E500 (ii), E503 (ii), E322), Chocolate Confectionery (4%) (E1400, E414, E904, Contains Permitted Natural Colour - E100 (i), And Synthetic Food Color - E110), Vegetable Protein (soy), Emulsifier - E471, Stabilisers - E410, E412 , E407","Order a tub, scoop it up and enjoy Kwality Wallâs Creme Caramel at its best.You could also add some milk and blend it into a delicious milkshake.Also, you could add any of your favourite sauces or nuts like almond, cashew etc.","Hindustan Unilever Limited (HUL), Unilever House; B.D.Sawant Marg, Chakala, AndheriâÂ¬, Mumbai - 400099, Maharashtra",
EU00001194,RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,"Havmor Ice Cream - World Cone - Double Belgian Chocolate,  150 ml",150 ml ,ML,70,70,A rich premium dark chocolate ice cream with chocolate shrivels in a super crispy cone. The chocolaty experience is accentuated with a chocolate disk and almond toppings add to the extra delight. The cone is in a super tall format with 40% more ice cream than regular ice cream and has premium packaging which gives a hassle-free ice cream experience., , ,"Havmor Ice cream Pvt. Ltd.,  185/A,  G.I.D.C. phase-1,  Naroda,  Ahmedabad-382330.",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_40213207_2-havmor-ice-cream-world-cone-double-belgian-chocolate.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40213207-2_2-havmor-ice-cream-world-cone-double-belgian-chocolate.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40213207-3_2-havmor-ice-cream-world-cone-double-belgian-chocolate.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40213207-4_2-havmor-ice-cream-world-cone-double-belgian-chocolate.jpg,,,,,,,,Havmor,1,1,'40213207,'10013021000813, , , , , , , , , , , , , , , , ,"Ice Cream (58%): Water, Chocolate (11.6%), Milk Solids, Sugar, Cocoa Solids, Permitted Emulsifier (471) And Stabilizers (412, 410, 407). Contains Permitted Synthetic Food Colours (110, 102, 122, 133) And Added Artificial Vanilla Flavour. Topping and Spraying (23%): Chocolate, Edible Vegetable Oil (Palm Kernel Oil, Palm Oil), Sugar, Cocoa Solids, Cocoa Butter, Milk Solids, Almond (2%), Emulsifier (322). Wafer Biscuit Cone (19%): Maida, Sugar, Edible Vegetable Oil (Palm Oil), Emulsifier (322), Iodised Salt",Ready toserve.,"Havmor Ice cream Pvt. Ltd., 185/A, G.I.D.C. phase-1, Naroda, Ahmedabad-382330.","(Approx). Per 100 g Energy - 390.6 kcal
Protein - 5.6 g
Carbohydrate - 48.4 g
(Added Sugar) - 24.8 g
Total Fat - 19.4 g
Saturated Fat - 8.4 g
Trans Fat - 0.1 g"
EU00001195,RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,"Amul Gold Cookies N Cream Ice Cream,  1 L Tub",1 L Tub,Litres,235,235,"Amul Real milk ice cream is now in a tub that enough for all your friends. Ice cream never goes out of fashion. It is an easy, delectable dessert.The amazing taste is sure to tame your sweet cravings. Indulge in the sweet goodness and please your tastebuds.", , ,"Kaira District Co-operative Milk Producers' Union Limited,  At Food Complex Mogar,  MOGAR,  ANAND - 388001.",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_40170503_4-amul-cookies-n-cream-gold-ice-cream.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40170503-2_5-amul-cookies-n-cream-gold-ice-cream.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40170503-3_5-amul-cookies-n-cream-gold-ice-cream.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40170503-4_5-amul-cookies-n-cream-gold-ice-cream.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40170503-5_5-amul-cookies-n-cream-gold-ice-cream.jpg,,,,,,,Amul,1,1,'40170503,'10012021000071, , , , , , , , , , , , , , , , ,"Milk Solids, Sugar, Cookies (8%) [Refined Wheat Flour, Sugar, Palm Oil, Cocoa Solids, Caramel Sauce, Raising Agent (E503(Ii), E500(Ii)), Common Salt], Permitted Emulsifier (E471) And Stabilizers (E407, E466, E415, E412)Contains Permitted Synthetic Food Colour (E150D) And Added Flavours (Artificial Flavouring Substances â Milk Caramel Ãclair, Vanilla)",Ready to eat. Store it in a frozen condition for best taste.,"Gujarat Co-operative Milk Marketing Federation Limited, Anand - 388001.",
EU00001196,RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,"kwality walls Dark Divine Chocolate Sensation Frozen Dessert,  700 ml ",700 ml ,ML,259,259,"It is round dark and so deliciously handsome! It is always a crowd pleaser because it knows what you like! Take a walk on the darker side.The magic you taste in every scoop of Kwality Walls comes from many years of experience in the fine art of frozen desserts. Kwality Walls' passion for premium desserts combined with the finest ingredients brings you the richest and most exotic flavours from across the world. All so that you can indulge in a gratifying dessert experience, every time.Frozen desserts are healthier than ice cream in terms of fat content since frozen desserts contain vegetable fat, which is naturally cholesterol free, has less saturated fat content when compared with dairy fat. Kwality Wallâs frozen desserts contain fewer calories than most traditional desserts and make for a healthier option.", , ,"(A) HUL,  PLOT No. A-8/9,  MIDC-Malegaon,  Taluka-Sinnar,  Nasik-422103,  Maharashtra ; (G)SPECTRA FOODS and BEVERAGES PVT LTD.,  TADIGADAPA,  VIJAYAWADA,  KRISHNA-521137,  ANDHRA PRADESH ; (I) HUL,  HUDBUST NO. 143,  KHASARA NO. 182, 183, 187/1,  VILLAGE- KIRPALPUR,  TEHSIL-NALAGARH,  SOLAN- 174101,  HIMACHAL PRADESH(J) HUL,  NO.1,  TRANSPORT DEPOT ROAD,  KOLKATA - 700088,  WEST BENGAL",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_40163755_5-kwality-walls-frozen-dessert-dark-divine-chocolate-sensation.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40163755-2_4-kwality-walls-frozen-dessert-dark-divine-chocolate-sensation.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40163755-3_4-kwality-walls-frozen-dessert-dark-divine-chocolate-sensation.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40163755-4_4-kwality-walls-frozen-dessert-dark-divine-chocolate-sensation.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40163755-5_3-kwality-walls-frozen-dessert-dark-divine-chocolate-sensation.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40163755-6_1-kwality-walls-frozen-dessert-dark-divine-chocolate-sensation.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40163755-7_1-kwality-walls-frozen-dessert-dark-divine-chocolate-sensation.jpg,,,,,kwality walls,1,1,'8901030735325,'10013022001897, , , , , , , , , , , , , , , , ,"Water, Chocolate Flavoured Confectionery (12%)( Water, Sugar, Milk Solids, Palm Oil, Cocoa Solids , Liquid Glucose, Maltodextrin, Emulsifier - E471, Stabilisers - E412, E410 And Contains Added Artificial Vanilla Flavouring Substance) Sugar, Palm Oil, Milk Solid Milk Compound Chips (4%), (E322), Dark Compound Chips (4%) (E322), Liquid Glucose, Cocoa Solids, Maltodextrin, Vegetable Protein (soy), Emulsifier - E471, Stabilisers - E410, E412, E407 , Contains Permitted Natural Colour - E150D And Synthetic Food Colour - E122, E133, And Added Flavour - Nature Identical Chocolate Flavouring Substances","Order a tub, scoop it up and enjoy Kwality Wallâs Divine Chocolate at its bestYou could also add some milk and blend it into a delicious milkshakeAlso, you could add any of your favourite sauces or nuts like almond, cashew etc.","Hindustan Unilever Limited (HUL), Unilever House; B.D.Sawant Marg, Chakala, AndheriâÂ¬, Mumbai - 400099, Maharashtra",
EU00001197,RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,"kwality walls Desi Kulfi,  100 ml  Cup",100 ml Cup,ML,60,60,"Kulfi is popular Indian ice cream. It is made with milk, sugar, nuts and cardamoms. It is made by evaporating milk. It is rich and creamy than regular dairy desserts. Kulfi is a healthier version of ice cream. It is a perfect snack or a dessert. Share with your friends and family and enjoy it. This cool dessert will surely help you cope in this hot and humid weather. It's rich, creamy taste will keep you craving for more till the very last bite and after.", , ,"Hindustan Unilever Ltd.,   Plot No. A- 8/9,  MIDC - Malegaon,  Taluka - Sinnar,  Nasik - 422103 Maharashtra FSSAI - 10012022000217.",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_40211056_1-kwality-walls-desi-kulfi.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40211056-2_1-kwality-walls-desi-kulfi.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40211056-3_1-kwality-walls-desi-kulfi.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40211056-4_1-kwality-walls-desi-kulfi.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40211056-5_1-kwality-walls-desi-kulfi.jpg,,,,,,,kwality walls,1,1,'40211056,['10012022000217'], , , , , , , , , , , , , , , , ,"Water, Milk Solids, Sugar, Almonds (5.2%), Condensed Milk, Liquid Glucose, Emulsifier E471, Stabilizers (E412, E410, E407).",Break the tamper-proof seal and enjoy Kwality Wall's Desi Kulfi with the spoon provided.,"Hindustan Unilever Ltd (HUL), Unilever House,  B. D. Sawant Marg, Chakala, Andheri (East), Mumbai - 400099, Maharashtra.","Serving Size 60g,

Calories Amount per portion 139kcal,
Total Fat Amount per portion 7.8g,
Saturated Fat Amount per portion 4.4g,
Trans Fat Amount 0.19g,
Total Carbohydrate amount 14.3g,
Dietary Fibre Amount 0.4g,
Sugar amount per portion 13g,
Protein Amount per portion of 2.9g."
EU00001198,RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,"Amul Caramel Cookies Ice Cream,  1 L BoX",1 L Box,Litres,200,200,, , ,"Kaira District Co-operative Milk Producers' Union Limited,  Anand 388 001. At Food Complex Mogar,  Mogar. Lic. No. - 10014021001010.",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_40012978_7-amul-ice-cream-caramel-cookies.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40012978-2_4-amul-ice-cream-caramel-cookies.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40012978-3_4-amul-ice-cream-caramel-cookies.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40012978-4_4-amul-ice-cream-caramel-cookies.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40012978-5_3-amul-ice-cream-caramel-cookies.jpg,,,,,,,Amul,1,1,40012978,1.00E+13, , , , , , , , , , , , , , , , ,"Ice Cream (92%), Milk and Milk Products, Sugar Permitted emulsifier (E471) and Stabilizers (E407, E466, E415, E412), Cookies (8%), Wheat flour, Sugar Hydrogenated Vegetable Oils, Water, Golden syrup, Cocoa Solids, Caramel Sauce (Milk Solids Liquid glucose and edible salt), Homectant (E420), edible Salt, Leavening agents (E500 (ii) and E 503(ii), Permitted emulsifiers (E471 and E481(I), NutritionPer 100ml (Approx Values), Energy 136.0 kcal, Total Fat 7.4g, Saturated Fat 4.6g, Trans Fat 0.2g, Total Carbohydrate 15.0g, Added Sugar 8.0g, Protein 2.2g, Calcium 95.0mg.",,"Kaira District Co-operative Milk Producers' Union Limited, Anand 388 001. At Food Complex Mogar, Mogar. Lic. No. - 10014021001010.",
EU00001199,RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,"Havmor Blockbuster Triple Chocolate Stick Ice Cream - Made of Milk,  90 ml",90 ml ,ML,60,60,Creamy black chocolate ice cream coated with crispy dark chocolate and crackles will definitely please your tastebuds. The amazing taste of dark chocolate makes it the tastiest ice cream of all time.Tame your sweet cravings with this amazing sweet delight.Havour ice creams are made with pure milk and the finest ingredients., , ,Shivom Industries.,India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_40192946_3-havmor-triple-chocolate-blockbuster.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40192946-2_3-havmor-triple-chocolate-blockbuster.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40192946-3_3-havmor-triple-chocolate-blockbuster.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40192946-4_3-havmor-triple-chocolate-blockbuster.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40192946-5_3-havmor-triple-chocolate-blockbuster.jpg,,,,,,,Havmor,1,1,'40192946,'10012031000596, , , , , , , , , , , , , , , , ,"Inner Layer - (Ice Cream) (65%): Water, Milk Solids, Sugar, Cocoa Solids, Chocolate, Permitted Emulsifier (471) and Stabilizers (412, 407, 410). Contains Permitted Synthetic Food Colour (110, 102, 122, 133) And Added Artificial Vanilla Flavour.Outer Layer - (Chocolate Covering) (35%): Edible Vegetable Oil (Palm Kernel Oil, Palm Oil), Sugar, Cocoa Solids, Wheat Crisps (2.5%), Permitted Emulsifier (322). Contains Added Artificial Vanilla Flavour.",Ready to serve when frozen,"Reliance Brands Limited, Plot No. 34, Vevoor, Palghar (east), Palghar-401404,Maharastra, India.",
EU00001200,RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,"Cream Bell Matka Kulfi - Rich and Creamy,  Delightful Flavour,  90 ml  Pot",90 ml Pot,ML,50,50,"Cream Bell brings you a blend of traditional taste with modern convenience. Kulfi with saffron, almond, cashew and cardamom gives a taste which will linger on and satisfy your sweet cravings. Packaged Matka which brings out the traditional feel and taste. It is the classic kulfi charm with a blend of rich cashews, almonds and royal honey.  It melts in your mouth in the smoothest way possible and gives you the sweetness and crunchiness of the dry fruits in every bite.", , ,"DEVAYANI FOOD INDUSTRIES LIMITED, REGD.OFFICE -F-2/7OKHLA INDUSTRIAL AREA, PHASE-1 NEW DELHI 110020.",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_40256975_1-cream-bell-matka-kulfi-jar-900-ml.jpg,,,,,,,,,,,Cream Bell,1,1,'40256975,'11221331001014, , , , , , , , , , , , , , , , ,"Water, Milk Solids, Sugar, Almond, Cashew Nut, Maltodextrin, Honey, Permitted Emulsifying Agents and Stabilizing Agents, Cardamom Powder, Saffron, Permitted Natural and Synthetic Food Colours and Flavour {Nature Identical and Artificial Flavouring Substances (Mawa Malai, Condensed Milk, Kulfi)}","Have it directly on the go.
Eat it whenever you want.
You can also pair it up with waffles, it goes well with it.
Use it to fulfil your cravings.","DEVAYANI FOOD INDUSTRIES LIMITED,REGD.OFFICE -F-2/7OKHLA INDUSTRIAL AREA,PHASE-1 NEW DELHI 110020.","Per 100g:

Energy 257.3 kcal,
Carbohydrate 26.2g,
Total Sugar 16.8g,
Added Sugar 14.6g,
Fat 14.2g,
Saturated Fat 6.2g,
Trans Fat 0.05g,
Protein 5.9g"
