L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Product name,Colour,Size,Qty,Brand Name,MRP,Selling Price,Short Product Description,Long Product Description,SKU Code,Pack Qty,Pack Qty Unit of Measurement,Material / Content,Manufacturer Name & Address,Country of Origin,Customer Care Contact,Care Instructions,Time to Ship,Cancellable (Y/N),Returnable (Y/N),Replaceable (Y/N),COD Available (Y/N),Image,Image 1,Images 2,Images 3,Gross Weight,Gross Weight Unit of Measurement,Length x Breadth x Height (Cubic Cm.),Fragile (Y/N),Liquid (Y/N),Hazardous (Y/N),Size Chart,GTIN,HSN,EAN,Season,Occasion,Design / Style Type,Trend,Pattern,Features,Fabric,Fabric Finish,Material Finish,Max Sale Quantity,Bundles / Multipack Sets,Fit,Collar,Neck,Sleeve Length,Sports Type,Pockets,Reversible,Lining,Waist Rise,Length,Insole,Sole Material,Toe Shape,Outsole,Fastening,Midsole,Closure Type,Base Metal,Plating,Stone Type,Gem Type,Strap Material,Buckle Type,Buckle Material,Dial Shape,Frame / Rim Type,Frame Shape,Frame Colour,Frame Size,Frame Material,Face Shape,Lens Material,Lens Colour,Compartment Closure,External Pocket,Laptop Compartment,Laptop Size,Shoulder Strap Type,Volume [Ltrs.],Water Resistance,Lock Type,Dead Weight,Display,Glass Material,Warranty,Battery Life,Bluetooth,Call Function,Pedometer,Heart Rate Monitor,Sleep Monitor,SPO2 Monitor,Dupatta Pattern,Kurta Pattern,Ornamentation,Coverage,Padding,Seam,Straps,Closure,Waist Band,Type,Saree Fabric,Blouse,Blouse Fabric,Border,Bottom Fabric,Bottom Pattern,Bottom Type,Choli Stitch,Colour Family,Design Styling,Dupatta,Dupatta Border,Dupatta Fabric,Hemline,Kurta Fabric,Lehenga Fabric,Lehenga Lining Fabric,Lehenga Stitch,Set Content,Shape,Sleeve Styling,Slit Detail,Stitch,Top Design Styling,Top Hemline,Top Length,Top Pattern,Top Shape,Top Type,Wash Care,Weave Pattern,Weave Type
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1736,Pack of 2 Green & Yellow Ankle-Length Leggings,"Yellow,Green",36,1,TAG 7,3099,929,"Pack of 2 green and yellow mid-rise leggings, has an elasticated waistband with slip-on closure, 2 pockets",,,2,Units,"98% Cotton and 2% Elastane
Hand Wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782218Packof2GreenYellowAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782218Packof2GreenYellowAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782218Packof2GreenYellowAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782218Packof2GreenYellowAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1737,Pack of 2 Green & Yellow Ankle-Length Leggings,"Yellow,Green",38,1,TAG 7,3099,929,"Pack of 2 green and yellow mid-rise leggings, has an elasticated waistband with slip-on closure, 2 pockets",,,2,Units,"98% Cotton and 2% Elastane
Hand Wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782218Packof2GreenYellowAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782218Packof2GreenYellowAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782218Packof2GreenYellowAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782218Packof2GreenYellowAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1738,Pack of 2 Pink & Navy Blue Ankle-Length Leggings,"Blue,Pink,Navy,Navy Blue",28,1,TAG 7,3099,929,"Pack of 2 pink and navy blue mid-rise leggings, has an elasticated waistband with slip-on closure, 2 pockets",,,2,Units,"98% Cotton and 2% Elastane
Hand Wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782216Packof2PinkNavyBlueAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782216Packof2PinkNavyBlueAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782216Packof2PinkNavyBlueAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782216Packof2PinkNavyBlueAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1739,Pack of 2 Pink & Navy Blue Ankle-Length Leggings,"Blue,Pink,Navy,Navy Blue",30,1,TAG 7,3099,929,"Pack of 2 pink and navy blue mid-rise leggings, has an elasticated waistband with slip-on closure, 2 pockets",,,2,Units,"98% Cotton and 2% Elastane
Hand Wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782216Packof2PinkNavyBlueAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782216Packof2PinkNavyBlueAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782216Packof2PinkNavyBlueAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782216Packof2PinkNavyBlueAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1740,Pack of 2 Pink & Navy Blue Ankle-Length Leggings,"Blue,Pink,Navy,Navy Blue",32,1,TAG 7,3099,929,"Pack of 2 pink and navy blue mid-rise leggings, has an elasticated waistband with slip-on closure, 2 pockets",,,2,Units,"98% Cotton and 2% Elastane
Hand Wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782216Packof2PinkNavyBlueAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782216Packof2PinkNavyBlueAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782216Packof2PinkNavyBlueAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782216Packof2PinkNavyBlueAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1741,Pack of 2 Pink & Navy Blue Ankle-Length Leggings,"Blue,Pink,Navy,Navy Blue",34,1,TAG 7,3099,929,"Pack of 2 pink and navy blue mid-rise leggings, has an elasticated waistband with slip-on closure, 2 pockets",,,2,Units,"98% Cotton and 2% Elastane
Hand Wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782216Packof2PinkNavyBlueAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782216Packof2PinkNavyBlueAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782216Packof2PinkNavyBlueAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782216Packof2PinkNavyBlueAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1742,Pack of 2 Pink & Navy Blue Ankle-Length Leggings,"Blue,Pink,Navy,Navy Blue",36,1,TAG 7,3099,929,"Pack of 2 pink and navy blue mid-rise leggings, has an elasticated waistband with slip-on closure, 2 pockets",,,2,Units,"98% Cotton and 2% Elastane
Hand Wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782216Packof2PinkNavyBlueAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782216Packof2PinkNavyBlueAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782216Packof2PinkNavyBlueAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782216Packof2PinkNavyBlueAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1743,Pack of 2 Pink & Navy Blue Ankle-Length Leggings,"Blue,Pink,Navy,Navy Blue",38,1,TAG 7,3099,929,"Pack of 2 pink and navy blue mid-rise leggings, has an elasticated waistband with slip-on closure, 2 pockets",,,2,Units,"98% Cotton and 2% Elastane
Hand Wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782216Packof2PinkNavyBlueAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782216Packof2PinkNavyBlueAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782216Packof2PinkNavyBlueAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782216Packof2PinkNavyBlueAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1744,Women Pack of 2 Solid Leggings,"Yellow,Mustard,Orange",S,1,TAG 7,2399,791,"Pack of 2 solid ankle length legging in mustard yellow and orange, each has an elasticated waistband and slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767930WomenPackof2SolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767930WomenPackof2SolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767930WomenPackof2SolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767930WomenPackof2SolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1745,Women Pack of 2 Solid Leggings,"Yellow,Mustard,Orange",M,1,TAG 7,2399,791,"Pack of 2 solid ankle length legging in mustard yellow and orange, each has an elasticated waistband and slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767930WomenPackof2SolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767930WomenPackof2SolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767930WomenPackof2SolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767930WomenPackof2SolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1746,Women Pack of 2 Solid Leggings,"Yellow,Mustard,Orange",L,1,TAG 7,2399,791,"Pack of 2 solid ankle length legging in mustard yellow and orange, each has an elasticated waistband and slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767930WomenPackof2SolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767930WomenPackof2SolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767930WomenPackof2SolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767930WomenPackof2SolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1747,Women Pack of 2 Solid Leggings,"Yellow,Mustard,Orange",XL,1,TAG 7,2399,791,"Pack of 2 solid ankle length legging in mustard yellow and orange, each has an elasticated waistband and slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767930WomenPackof2SolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767930WomenPackof2SolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767930WomenPackof2SolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767930WomenPackof2SolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1748,Women Pack of 2 Solid Leggings,"Yellow,Mustard,Orange",XXL,1,TAG 7,2399,791,"Pack of 2 solid ankle length legging in mustard yellow and orange, each has an elasticated waistband and slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767930WomenPackof2SolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767930WomenPackof2SolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767930WomenPackof2SolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767930WomenPackof2SolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1749,Women Pack of 2 Solid Leggings,"Yellow,Mustard,Orange",3XL,1,TAG 7,2399,791,"Pack of 2 solid ankle length legging in mustard yellow and orange, each has an elasticated waistband and slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767930WomenPackof2SolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767930WomenPackof2SolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767930WomenPackof2SolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767930WomenPackof2SolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1750,Women Pack of 2 Solid Leggings,"Grey,Turquoise,Blue",S,1,TAG 7,2399,791,"Pack of 2 solid ankle length legging in grey and turquoise blue, each has an elasticated waistband and slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767912WomenPackof2SolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767912WomenPackof2SolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767912WomenPackof2SolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767912WomenPackof2SolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1751,Women Pack of 2 Solid Leggings,"Grey,Turquoise,Blue",M,1,TAG 7,2399,791,"Pack of 2 solid ankle length legging in grey and turquoise blue, each has an elasticated waistband and slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767912WomenPackof2SolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767912WomenPackof2SolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767912WomenPackof2SolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767912WomenPackof2SolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1752,Women Pack of 2 Solid Leggings,"Grey,Turquoise,Blue",L,1,TAG 7,2399,791,"Pack of 2 solid ankle length legging in grey and turquoise blue, each has an elasticated waistband and slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767912WomenPackof2SolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767912WomenPackof2SolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767912WomenPackof2SolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767912WomenPackof2SolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1753,Women Pack of 2 Solid Leggings,"Grey,Turquoise,Blue",XL,1,TAG 7,2399,791,"Pack of 2 solid ankle length legging in grey and turquoise blue, each has an elasticated waistband and slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767912WomenPackof2SolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767912WomenPackof2SolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767912WomenPackof2SolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767912WomenPackof2SolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1754,Women Pack of 2 Solid Leggings,"Grey,Turquoise,Blue",XXL,1,TAG 7,2399,791,"Pack of 2 solid ankle length legging in grey and turquoise blue, each has an elasticated waistband and slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767912WomenPackof2SolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767912WomenPackof2SolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767912WomenPackof2SolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767912WomenPackof2SolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1755,Women Pack of 2 Solid Leggings,"Grey,Turquoise,Blue",3XL,1,TAG 7,2399,791,"Pack of 2 solid ankle length legging in grey and turquoise blue, each has an elasticated waistband and slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767912WomenPackof2SolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767912WomenPackof2SolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767912WomenPackof2SolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767912WomenPackof2SolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1756,Pack of 2 Lime Green & Beige Ankle-Length Leggings,"Brown,Beige,Green",S,1,TAG 7,2399,791,"Pack of 2 lime green and brown mid-rise leggings, has an elasticated waistband with slip-on closure, 2 pockets",,,2,Units,"98% Cotton and 2% Elastane
Hand Wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767892Packof2LimeGreenBeigeAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767892Packof2LimeGreenBeigeAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767892Packof2LimeGreenBeigeAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767892Packof2LimeGreenBeigeAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1757,Pack of 2 Lime Green & Beige Ankle-Length Leggings,"Brown,Beige,Green",M,1,TAG 7,2399,791,"Pack of 2 lime green and brown mid-rise leggings, has an elasticated waistband with slip-on closure, 2 pockets",,,2,Units,"98% Cotton and 2% Elastane
Hand Wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767892Packof2LimeGreenBeigeAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767892Packof2LimeGreenBeigeAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767892Packof2LimeGreenBeigeAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767892Packof2LimeGreenBeigeAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
